Id	Desc	WorldName	WorldType	SelfIp	PortForClient	ServerThreadCount	DBThreadCount	HttpThreadCount	DBIP	DBPort	HttpIP	HttpPort	HttpServerFakeTokenCheckPort	HttpServerMidasPayPort	HttpServerIDIPPort	MySQLIP	MySQLPort	DataBaseName	DataBaseUser	DataBasePsw	MaxOnlinePlayingPlayer	MaxOnlineQueuingPlayer	TlogDIP	TlogDPort	TlogDBUser	TlogDBPsw	MsdkChannel	WorldIP	WorldPort	MidasFormalUrl	MidasTestUrl	SocialSpaceUrl	AreaId	PlatId	Partition
3015	3015 AWX	3015 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3015
3016	3016 AWX	3016 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3016
3017	3017 AWX	3017 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3017
3018	3018 AWX	3018 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3018
3019	3019 AWX	3019 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3019
3020	3020 AWX	3020 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3020
3021	3021 AWX	3021 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3021
3022	3022 AWX	3022 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3022
3023	3023 AWX	3023 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3023
3024	3024 AWX	3024 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3024
3025	3025 AWX	3025 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3025
3026	3026 AWX	3026 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3026
3027	3027 AWX	3027 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3027
3028	3028 AWX	3028 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3028
3029	3029 AWX	3029 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3029
3030	3030 AWX	3030 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3030
3031	3031 AWX	3031 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3031
3032	3032 AWX	3032 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3032
3033	3033 AWX	3033 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3033
3034	3034 AWX	3034 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3034
3035	3035 AWX	3035 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3035
3036	3036 AWX	3036 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3036
3037	3037 AWX	3037 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3037
3038	3038 AWX	3038 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3038
3039	3039 AWX	3039 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3039
3040	3040 AWX	3040 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3040
3041	3041 AWX	3041 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3041
3042	3042 AWX	3042 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3042
3043	3043 AWX	3043 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3043
3044	3044 AWX	3044 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3044
3045	3045 AWX	3045 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3045
3046	3046 AWX	3046 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3046
3047	3047 AWX	3047 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3047
3048	3048 AWX	3048 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3048
3049	3049 AWX	3049 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3049
3050	3050 AWX	3050 AWX	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	3050
#4001到5000 IQQ 1																																			
4001	4001 IQQ	4001 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4001
4002	4002 IQQ	4002 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4002
4003	4003 IQQ	4003 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4003
4004	4004 IQQ	4004 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4004
4005	4005 IQQ	4005 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4005
4006	4006 IQQ	4006 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4006
4007	4007 IQQ	4007 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4007
4008	4008 IQQ	4008 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4008
4009	4009 IQQ	4009 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4009
4010	4010 IQQ	4010 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4010
4011	4011 IQQ	4011 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4011
4012	4012 IQQ	4012 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4012
4013	4013 IQQ	4013 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4013
4014	4014 IQQ	4014 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4014
4015	4015 IQQ	4015 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4015
4016	4016 IQQ	4016 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4016
4017	4017 IQQ	4017 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4017
4018	4018 IQQ	4018 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4018
4019	4019 IQQ	4019 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4019
4020	4020 IQQ	4020 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4020
4021	4021 IQQ	4021 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4021
4022	4022 IQQ	4022 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4022
4023	4023 IQQ	4023 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4023
4024	4024 IQQ	4024 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4024
4025	4025 IQQ	4025 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4025
4026	4026 IQQ	4026 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4026
4027	4027 IQQ	4027 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4027
4028	4028 IQQ	4028 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4028
4029	4029 IQQ	4029 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4029
4030	4030 IQQ	4030 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4030
4031	4031 IQQ	4031 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4031
4032	4032 IQQ	4032 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4032
4033	4033 IQQ	4033 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4033
4034	4034 IQQ	4034 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4034
4035	4035 IQQ	4035 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4035
4036	4036 IQQ	4036 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4036
4037	4037 IQQ	4037 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4037
